otsikko,teksti,tahdet,url,kieli,mallin_ennuste
Perustuote,"Edullinen tuote, toimii niin kuin pitääkin. Näissä tuotteissa en juurikaan eroja näe.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,positiivinen
Mr. Muskelknutte Air Duster 400ml -Arviointi,"Kohtuullisen kelvollinen tuote, tekee mitä lupaa eli puhaltaa ilmaa kelvollisesti. Haisee kyllä ikävästi heti kun alkaa käyttää ja jättää jotain ikävää ""klähmää"" esim. Näppäimistöön ja piti puhdistaa koko näppis käsipelillä. Ei kovin riittoisa, mutta hinta-laatu suhde on aika nappiin laitettu. Ei puhdista muuta kuin kuivaa, irtonaista roskaa. 3/5 tähteä.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,positiivinen
"Puhinaa pullossa, ei tosin kovin pitkään..","Jos pitää ostaa paineilmaa pullossa, niin henkilökohtaisesti valitsisin toisen tuotteen. Samasta kaupasta saa hieman kalliimman, mutta paljon tehokkaamman ja riittoisamman valmisteen. Ammattilaiset käyttää sitä toista..",1,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,negatiivinen
aika heikko,"Jos haluaa halvalla saada ja vähän tarvii käyttää, niin sitten kannattaa ostaa, muuten ei. Ilmaa pystyy puhaltelemaan 3-5 sekuntia kerralla, jonka jälkeen ilmapuhallus loppuu joksikin aikaa, jos alkaa käyttämään heti uudelleen, niin purkki alkaa kylmenemään ja kosteus jäätyy purkin pinnalle. Myöskin välillä ruiskii nestettä ulos purkista, joka kuitenkin haihtuu aika nopeasti pois. En kyllä ole kokeillu muita paineilmapurkkeja kuin tätä, niin en tiedä onko tämä parasta laatua mitä on, mutta en kuitenkaan ole tyytyväinen tähän tuotteeseen.",2,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,negatiivinen
"Edullinen, asiansa ajava painepuhallin","Pöytäkoneen puhdistus sujui hyvin, eikä tuotteesta ole kummempaa moitittavaa tai erityistä kehuttavaa. Purkista loppui ilma kuitenkin yllättävän nopeasti. Näitä pitäisi kerralla ostaa useampi tai sitten kenties isompi purkki. Kokemusta tosin ei muista painepuhaltimista ole, eikä puhaltimen käyttö omalta osaltani välttämättä ollut kaikkein taloudellisinta.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,negatiivinen
"Huono, mutta ei parempaakaan samalla hinnalla","Surkea tuote, helposti yhdellä kertaa menee koko pullo, ja ennen kun loppuu niin ponnistekaasu heikkenee paljon. No, kuitenkin ajaa asiansa suht hyvin ja hinta jonkun vitosen niin..",2,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,positiivinen
Tasavallan huonoin paineilmapurkki,"Mitä lie paineilmaa suurin osa arvostelijoista nuuhkinut. Veikkaanpa, että juurikin tätä.Paineesta ei nimittäin ole tietoakaan ja volyymiä riittää korkeintaan kolmen muurahaisen puhaltamiseen ikkunalaudalta alas, sen jälkeen saa palata kauppaan ostamaan 3-packin ja jeesusteipata kaikkien kärsät yhteen riittävän tehon saavuttamiseksi.On tässä parin vuosikymmenen ajan sen verran monet paineilmat testailtu ja koneet puhdisteltu, etten suosittelisi Muskelknuttea edes naapurin mummolle. Kalliimmat purnukat tulevat riittoisuudeltaankin huomattavasti halvemmiksi.Kirjoittaja on Verkkokauppa.comin työntekijä.",1,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=8,fi,positiivinen
Kohtuu ponneton,"Ärsyttävä lukkosysteemi joka pitää repiä alussa irti. Tekee suunnilleen mitä lupaa, ilmaa tulee suuttimesta, ja kyllä sillä osa pölyistä irtoaa, kun aivan viereen vie. Ei tosiaankaan parasta tehoa.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=9,fi,positiivinen
Mr. Muskelknutte Air Duster 400ml - tölkki paineilmaa,Ihan hyvä tuote pölyjen poistoon. Purkin riittoisuus saisi olla parempi ja hintapaineilmalle turhan kallis.,3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=9,fi,positiivinen
Puhdistaa mutta jäätyy,Tuotteen paine on hyvä ja myös putsausteho mutta liiallinen käyttö valitettavasti jäädyttää itse purkin liian nopeasti eli hetkellinen toiminta ok mutta pidempi ei.,3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=9,fi,neutraali
toimiva,"liipaisin systeemi auttaa hankalissa paikoissa suihkuttamista, mutta tuntuu hauraalta.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=9,fi,neutraali
tasavallan halvin ja luultavasti huonoin paineilmapurkki,"Paineilmapurkin tärkein ominaisuus on paineilma, siis PAINEilma. Koska vertailuja ei tässä arvioinnissa saa tehdä, niin ainoastaan kehotan katselemaan huikan tarkemmin ympärilleen Verkkokaupassa. Muskelknutten paine on niin heikko että se ei riitä niihin tehtäviin joita kunnon paineilmapurkilla pitäisi saada aikaan. Jos ei tiedä paremmasta, niin tietysti voi olla onnellinen Muskelknuttestakin.",1,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=9,fi,negatiivinen
Tarttunutkin pöly koneesta,"tarttunutkin hienojakoinen pöly irtoaa komponenteistariittää kahteenkin puhdistuskertaantarkkuussuutin (pilli) saattaa irrota käytössä ja vahingoittaa herkimpiä komponenttejapullo jäähtyy voimakkaasti käytössä, jolloin puhalluspaine laskee",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=10,fi,positiivinen
Mr. Muskelknutte Air Duster 400ml,"Perus käyttöön riittävä, näppärästi lähtee pölyt esim. tietokoneen sisuksista.Kylmenee kuitenki todella nopeasti jonka myötä puhallusteho laskee. Täytyy odottaa tovi, että ""on taas potkua""Hinta- / laatusuhde on kuitenkin hyvä.",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=10,fi,positiivinen
Halvalla ei saa hyvää..,Laaduton tuote. Sylkee puolet ilmaa ja puolet nestettä. Puhdistin kameran linssiä ja sylkäisi märän jäljen linssiin. Pullo tulee käytössä todella kylmäksi ja tyhjenee melko nopeasti.,2,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=10,fi,positiivinen
Kokonaisuudeltaan vaisu,"Ei vedä vertoja huomattavasti pienemmille esim. 3M pulloilmojen paineelle. Alkuun saa painetta enemmän, mutta tyhjetessä heikkenee. Hyvä pitkä pilli mukana.Kun ilma jäähtyy nopeasti, niin muodostuu lahdevettä. Vaikka vesi haihtuu nopeasti, niin arveluttaa käyttää tietokoneessa.",2,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=10,fi,positiivinen
TÄRKEÄÄ informaatiota puutuu,"Tuoteessa on todella vähän tietoa, sisältö tieto puutuu kokonaa, neuvot turvalisseta käytöstä on minimaaliset, kemikaalin mahdolisia terveys riskeistä ei ole mainintaa ja tuoteen hävitämisettä neuvot puutuva.Käyttö turvalisuus tidoitepuutuu suomenkilisenä.Kuinkan näin puutelisin tiedoin omaava paineilmapurkki on pääsyt edes markinoille.",1,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=11,fi,negatiivinen
paine ilmaa,muuten ihan ok mutta saisi olla pikkusen enemmän paine tehoa lisää,3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=11,fi,neutraali
Tässä tuotteessa on mahtavia ominaisuuksia..,"... putsaa optiset palovaroittimet kun alkavat ärsyttävästi iän myötä vinkumaan pelkästä pölystä. Kiva että on ilmaa purkissa, elämäni laatu (siis yöunien tarkemmin..) parani heti!",3,https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=11,fi,positiivinen
Käsittämätöntä digiaikana,Miten näin helppo asia voi Verkkokauppa-nimisessä yrityksessä olla näin vanhakantaisesti toteutettu?,3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=1,fi,positiivinen
Lahjakortti on oltava sähköinen,Ei pysty antamaan lahjaksi nykyaikana. Pitäisi ehdottomasti pystyä järjestelemään täysin sähköisesti.,1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=2,fi,negatiivinen
Hankala tuote,"Yllättävän sekavaksi ja vaikeaksi oli tuotteen ostaminen lahjaksi tehty. Haluamaani summaa en ainakaan itse saanut laitetuksi lahjakorttiin, vaan jouduin ostamaan 10€ lahjakortteja 30kpl. Myöskään en löytänyt mistään sellaista valintaa, että lahjakortin saisi suoraan kohteelle (synttärisankari) toimitettua. Nyt jouduin tilaamaan lahjakortin itselleni verkkokauppaan ja soittamaan erikseen asiakaspalveluun että kohdehenkilö saa haettua lahjakortin itselleen.Todella hankalaksi oli siis tehty tämän lahjan ostaminen ainakin mobiililaitteella (iphone). Muissa kaupoissa lahjakortin ostaminen on kyllä tehty idioottivarmaksi. En voi suositella teidän alustaa!",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=2,fi,positiivinen
"Vanhanaikaista touhua, lahjakortti verkkoon!","Yllätyin, kun huomasin, että Verkkokauppa(!!! huom. nimi) myy lahjakorttinsa vain muovisena läpyskänä ja se on noudettava myymälästä tai saatavana monen päivän päästä postista. Ihmettelen suuresti, miten nykyään näin enää toimitaan, kun monet muut liikkeet ovat paljon joustavampia ja ymmärtävät asiakkaiden tarpeita. Muuten minulla ei ole moittimista ""Verkkokaupan"" palveluista.",2,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=2,fi,negatiivinen
Lahjakorttia ei saa sähköisenä,"Tilatessani kuvittelin, että lahjakortti on mahdollista saada sähköisenä jolloin säästyisin visiitiltä myymälään. Asia ei kuitenkaan ollut näin, vaan lahjakortti piti hakea fyysisesti myymälästä, kuunnellen samalla myyjän kuittailuja noutopisteellä siitä että lahjakortteja saa ostettua suoraan kassalta.",2,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=2,fi,negatiivinen
Epäkäytännöllinen lahjakortti,"Lahjakortteja myydään lähtökohtaisesti 10 euron muovisina maksukortteina, mutta ostovaiheessa myyjää voi pyytää tallettamaan useamman kympin arvon yhdelle maksukortille. Verkkokauppa postittaa valmiin lahjakortin tilaajalle. Kaikki muut nettikaupat ovat ratkaisseet lahjakortin käytännöllisemmin niin, että lahjakortti on tulostettavissa paperille tahi lähetettävissä lahjansaajalle sähköpostitse.",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=3,fi,positiivinen
Lahjakortti,"Lahjakorttiin oli kirjoitettu erittäin epäselvällä käsialalla summa ja päivämäärä. Summa oli 40,00e, annoin kortin lahjaksi. Lahjan saaja ei saanut selvää käsialasta ennenkuin kerroin summan hänelle.",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=3,fi,positiivinen
"Ihan jees, ois voinu olla arvokkaampi",Luottokorttia tai käteistä kehnompi väline jolla saa vendor lockin verkkokauppaan. Vastasi kuitenkin verkkokaupassa nimellisarvoaan.,3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=3,fi,positiivinen
Lahjakortti,"Minulle oli lähetetty lahjakortti Motley Oy:ltä/Verkkokauppa,arvo 50e.Kortti tuli reilun viikon kuluessa,kun sitä olin tiedustellut ja kuulostellut.No,tänään kävin Verkkokaupassa ja onneksi annoin kortin yhdelle kassoista,koska epäilin kortin toimivuutta,että tsekkaa,onko kortissa ""virtaa"".No just...Eihän siinä virtaa ollut!Minulle kerrottiin,että uusi on lähetetty..? Näkis vaan.Kuukausi kenties mennyt ja kortti ei ole tullut.",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=3,fi,positiivinen
Hyvä lahjaidea mutta mikä yllätys,Kätevä lahjaidea verkkokauppaan jossa riittää valikoimaa mutta sitten seurasi ikävä yllätys. Sain lahjaksi reippaan suuruisen kortin pelikonsolin hankintaa varten vaan kyllä oli mukava yllätys huomata ostovaiheessa innokkaalla mielellä sitten ettei lahjakorttia voi käyttää esim klarna tai apuraha erämaksulla ollenkaan eli  pitäisi maksaa koko tilaus reilu 300e pieni taskuraha heti samalla ostolla opiskelijabudjetista... ?? Huomasin senkin ettei ollut enää kuin viikko aikaa käyttää kortti joten  vetuiksi taisi mennä. Joudun nyt ostamaan jotain turhanpäivästä tarpeetonta kamaa tuolla summalla jonka olisin halunnut sijoittaa siihen konsoliin. MIKSI IHMEESSÄ tämä ei voi toimia kuten esim. tuo motonetin lahjakortti niin että kortille ladataan tietty summa ja sitä voi kuluttaa kokonaan tai osissa niin kauan kuin rahaa kortilla riittää ja että sitä voi yhdistää myös osamaksuun??? Ei luulisi olevan kummoinen homma se että lahjakortin koodi laskisi erotuksen ostosten ostoskorin summasta kassalla kuten kaikissa muissakin verkkokaupoissa joihin kortti ollut Lisäksi 12 kk liian lyhyt voimassaoloaika kalliimmalla summalla,2,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,positiivinen
Lahjaksi,"Verkkokauppa nimeltään, mutta lahjakorttia ei saa verkossa vaan paperinpala pitää käydä hakemassa postista tai liikkeestä. Nykyaikana pitäisi olla itsestäänselvyys, että lahjakortitkin saa sähköisesti. Kehitysvinkki!",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,neutraali
lahjakortti,"Lahjakortteja hölmöä ostaa 10€ erissä, eikö valikossa voisi olla eri summia. Useammalla satasella kun ostaa.Vai enkö vain löytänyt valikosta.",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,negatiivinen
Lahjakortti,"Laadukas kortti, voisi olla pahvia, ympäristö edellä;) Numerot saisivat olla isommat ja tarkemmat;)",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,positiivinen
Huawei MediaPad M2 10 Premium,Hei !Olen ostanut tabletin ja ollut tyytyväinen tuotteeseen. Voin suositella sitä muillekin.,3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,positiivinen
Liian helppoa ollakseen totta!,"Ja niinhän se olikin. Tuotehan on itsessään hyvin simppeli: maksat minkä jaksat ja sen verran on lahjakortilla katetta. Ongelmaksi koitui vain se, että näin vuonna 2017 ajattelin kaiken tuon tapahtuvan näppärästi verkon kautta. Tilasin ja maksoin siis lahjakortin verkkokaupan kautta, ja sen seurauksena mikään ei ollut enää noutotilanteessa helppoa.Jouduin juoksemaan Kiskan ja myymälän välissä koittaessani vain noutaa jo maksettua tuotetta. Ilmeisesti jokin juttu menee sekasin kassajärjestelmässä tai jossain muussa varmenteessa, jonka seurauksena kannattaa varautua todistamaan henkilöllisyytensä ja selittämään asia muutamalle eri myyjälle. Kiskan kautta asiaa ei voitu edes ratkaista, ja sekin tieto tuli vasta muutaman kokeilun ja yrityksen kautta. Loppujen lopuksi sain kyllä lahjakorttini, mutta siinä meni huomattavasti pidempään kuin mielessä voisi kuvitella jo maksetun tuotteen nuotamiseen menevän.Tästä viisastuneena, lahjakortit kannattaa ostaa suoraa myymälästä ilman mitään asioimista verkkokaupan kautta!",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,negatiivinen
Lahjakortti,"Tilasin Verkkokauppa.comin lahjakorttin joululahjaksi. Se oli ihan hieno muovinen läpyskä pahvisessa ""kotelossaan"". Lahjakortti lähetettiin kotiini postissa ja jouluruuhkan takia sen tuleminen kesti todella pitkään! Meinasi vanhuus jo tulla! Olen aiemmin tilannut sekä joulu- että syntymäpäivälahjaksi lahjakortteja mm. Adlibrikseltä, Discshopista, EMP:ltä jne. Koen, että näiden firmojen lahjakorttien toimitustapa on huomattavasti sopivampi minulle. He toimittivat lahjakortit sähköisesti omalla koodilla varustettuina... nopeaa, turvallista ja tehokasta!",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=4,fi,positiivinen
Ei toimi verkkokaupassa!!,Koittakaahan korjata bugi verkkokaupassanne.Noloa antaa tälläistä lahjaksi!Voisi myös lähettää kirjeenä.Nyt toimituskulut ovat suhteettomat.,1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=5,fi,positiivinen
Tuote-ehdot vajaat,"Eivät kerro tuoteselosteessa, että kortti lukitaan tilauksen yhteydessä ja voit käyttää sitä vasta, kun edellinen tilauksesi on loppuunkäsitelty (joissakin tapauksissa tämä voi tarkoittaa viikkoja).Arvaa yllätyinkö, kun yritin käytää korttia lahjaostoihin sukulaisille ja itselleni; ja toisen tilauksen yhteydessä ilmoitetaan kortin olevan lukittu. Kiva tässä sitten odotella 10-12 päivää kortin aukeamista, kun kortti umpeutuu 9 päivän päästä ja sillä on vielä rahaa.",2,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=5,fi,positiivinen
Ei sovellu ulkomailla työssäoleville.,"Sain lahjakortin joululahjaksi vuosi sitten, mutta en koskaan löytänyt tarvettä käyttää sitä kun oleskelin ulkomailla. Nyt, takasin Suomeen muuttaessani ajattelin käyttää tuon mutta *HUPS* lahjakortti on voimassa vain vuoden.Nyt mieltä vaivaa huono omatunto kun lahjakortilla oli kuitenkin arvoa 60€ eikä sitä tullut käytettyä, nyt vuoden jälkeen olisi kovaakin tarvetta käytölle. Tuon lahjakortin voimassaolo päiväys saisi olla kaksi vuotta yhden sijaan.No, saapahan verkkokaupan työntekijät hankittua itselleen kuubalaisen sikarin tuolla menetetyllä 60€.",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=6,fi,positiivinen
Miksi ihmeessä paperisena?,"Tuntuu suorastaan huvittavalta, että verkkokauppana itseään mainostava yritys ei toimita lahjakorttia sähköisenä. Kortti on sinällään hyvä lahja, mutta toimitustapa ei sovi hätäisille kuten minä. Nyt piti vähän kikkailla, että päivänsankari sai jotain kädessä pidettävää lahjakseen.",2,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=6,fi,negatiivinen
Kätevä ja oivallinen valinta lahjaksi,"Varma valinta hänelle, jolla on jo kaikkea. Lahjakortin saaja voi itse päättää mihin haluaa summan käyttää.",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=6,fi,positiivinen
Miksi ei digitaalista lahjakorttia?,"Lahjakorttia ei voi toimittaa digitaalisesti, joten jos tilaa suoraan lahjansaajan osoitteeseen ei lähettäjä tiedä onko lahjakorttia saapunut ollenkaan perille. Lisäksi ehdottomasti tarvitsisi option liittää tervehdys mukaan.",3,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=7,fi,negatiivinen
Kummallinen lahjakortti,"Lahjakorttiin oli ladattu pieni summa rahaa, hyvitys yhdestä tuotteesta. Rahaa oli tosi hankala käyttää. Myyjä teki varmaankin 20 minuuttia töitä, että sain maksettua kortilta.Maksoin osan tuotteesta, eli Boblbee Megalopolis Helmet Cargo Net - kuljetusverkosta kortilla, osan käteisellä. Että oli hankalaa!Lahjakortin pitäisi olla kuten mikä tahansa lahjakortti: kun kortilla maksetaan, kortille ladattu rahasumma pienenee sitä mukaa ja korttia voi käyttää niin kauan kuin rahaa riittää.Tuollaisena kuin tuo lahjakortti nyt on, en näe sillä juurikaan käyttöä.",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=8,fi,positiivinen
Ensi kertaa verkkokaupassa,"Osto oli helppoa, toimitus nopeaa. Lahjakortti on erittäin onnistunut joululahja. Miksei muutenkin.",1,https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=8,fi,positiivinen
Hyvä teline tyypillisiin käyttötarkoituksiin.,"Minulla on näitä Mozin telineitä jo kaksi ennestään, ja nyt ajattelin tilata vielä yhden myös mökille tehdylle työpisteelle. Kaksi aiempaa ovat toimineet erinomaisesti, mutta tämän viimeisimmän joudun palauttamaan. Merkittävämpänä syynä on se että tuotekuvauksessa kyllä mainitaan näytön painon yläraja, mutta ei alarajaa. Mökillä käyttämäni liikuteltava näyttö on sen VESA-kiinnikkeen (teräslevy) kanssakin liian kevyt, niin että jousi ponnauttaa itsensä väkisin yläasentoon vaikka säätöruuvin kääntää aivan niin ""miinukselle"" kuin voi, eikä muuta lukitusta korkeudelle ole. Toinen syy on se että pakkauksessa tulevat pultit, tai avain ovat väärän kokoiset niin että avain meinaa rikkoa pultin kannan koska se avain on liian pieni. Isompi mukana tuleva avain taas ei mahdu kantaan. Toki useimmilla on onneksi kuusiokolokärkiä jo ennestäänkin. Kolmas on enemmänkin parannustoive valmistajalle: Näytön kiinnikeosan kallistuksen jäykkyyttä ei voi säätää, vaikka se on kyllä ollut vanhoille näytöilleni sopiva. Eli tuote soveltuu hyvin kun sitä käyttää normaaleiden muutaman kilon näyttöjen kanssa, ei liian kevyiden, eikä liian painavien, ja käyttää erikseen hankkimaansa kuusiokolokärkeä (ellei minulle sattunut ""maanantaikappale""). Minun käyttötapaukseni oli valitettavasti tällä kertaa erilainen.",3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=1,fi,neutraali
Pöytäteline,Yliarvostettu hinalle 59 euroa läyttö liikuvuus on toisi huno.,3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=1,fi,positiivinen
Paino raja ei,"Hintaansa nähden ei mikään paha tuote. Turhat johdot saa otettua pois ja oikean paikan saa laitettua helpommin kuin edellinen.Mutta paino raja ei ole ihan musta-valkoinen. Kevyemmät näytöt pysyvät juuri siinä paikassa mihin laitoin, ilman kiristyksiä vielä, mutta 5.1 kg näyttö ei pysy ylhäällä jos ylempi osa on alla 40 astetta vaakatason yläpuolella ja päästää näytön tippumaan vaikka olen kiristänyt tappiin asti. Tulen siis palauttamaan toisen telineistä ja hankkimaan jämäkämmän telineen painavammalle näytölleni.",3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=1,fi,negatiivinen
Todella huono,"Muutaman monitori telineen käyttäneenä tämä on ehdottomasti huonoin.Paketissa ei ole mitään ohjeita ja sähköpoistiin sujautettu PDF ei ole selkeä, kaikissa muissa laite on ruuvattu VESA kiinnikkeeseen ja sitten pöytään ilman mitään ektra steppejä, mutta tässä mallissa koko kiinnitys mekanismi pitää rakentaa ensiksi itse.Johto kourut johon näytön johdot pitäisi pilottaa ovan aivan avuttoman pienet ja muoviset kiinikkeet hajosivat heti irotettaessa ja se yksi ruuvi ei paljon auta kun se kuori alkaa pyörimään siitä ruuvin kohdalta.Lopuksi luovutettuani kourujen kanssa ja nippusidottuani johdot telineen varteen aloin käyttämään itse konetta ja joka ikinen näppäin isku heiluttaa näyuttöä kuin olisi suurempikin maanjäristys käynnissä, eli se ainoa asia mitä näiltä telineiltä tahdotaan, eli irroittaminen kirjoitus alustasta ei toimi vaan näyttö väpättää suuntaan jos toiseen.Lähes käyttö kelvoton. En voi suositella kuin niille kellä ei ole mihinkään muuhun varaa tai jotka pitävät tärisevästä näytöstä",1,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=1,fi,negatiivinen
"Ajaa asiansa, mutta...","Näytön sääti on tosi hankalaa. Se näytön eteepäinkallistus tehdään ruuvia kiristämällä, jonka jälkeen näyttön metalliosat antaa periksi ja se näyttö kallistuu eteenpäin siitä mihin kiristit sen. Eli samasta syystä, sitä näyttöä ei voi jälkisäätää avaamatta ruuveja. Ja säätö ei tosiaan pidä, koska metallivarret ja liitokset antaa periksi näytön painosta.",3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=1,fi,negatiivinen
Heikko jousi,"Toimii ainoastaan erittäin höyhenkevyen näytön kanssa. Meillä käytössä näitä 3 kappaletta joissa säädöt eivät enää toimi ja ""kaasujouset"" vialliset / olemattomat. Lisää kiinaroinaa kuluttajille, jota ei tukkuri edes vaivaudu testaamaan ennen markkinoille laskemista.",2,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=2,fi,positiivinen
Toimi melkein puoli vuotta,"Hyvä ensivaikutelma ja toimi aikansa, mutta nyt kun puoli vuotta ollut käytössä ei enää jaksa kannatella näyttöä.",2,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=2,fi,positiivinen
Näytön pöytäteline,"Löysä, normi näyttö ”valuu” ja kun yritin kiristää niveltä mukana tulleella avaimella kuusiokolo meni pyöreäksi. En suosittele, ei jämäkkä niinkuin pitäisi olla!",1,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=2,fi,negatiivinen
"Aika kankea, mutta ajaa sinänsä asiansa","Ihan jäpäkkä teline, mutta vaikea saada kiristettyä pöytään niin tiukasti, että oikeasti pystyisi kääntelemään näyttöä. Ylipäänsä kiristysruuvit melko on/off - eli joko pidät telineen staattisesti paikallaan tai työkalujen kanssa säädät sen uuteen asentoon. Joka tapauksessa vapauttaa pöytätilaa, eli ihan ok. Jos nyt ostaisin, niin etsisin kyllä jonkun toisen mallin.",3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=3,fi,neutraali
Ihan OK näyttövarsi.,"Oma yleisarvioni tästä näyttövarresta on ""Ihan OK"". Toimii omassa käytössä oikein hyvin, mutta huomaa kyllä, että enemmän rahaa pistämällä saisi kaikin puolin paremman varren. Kaikki kuitenkin toimii aivan kuten on tarkoitus, ja näyttöä voi kääntää ja liikutella, kaapelit saa jemmaan ja USB/audio portit toimivat molemmissa yksilöissä.Näyttövarsi on varsin jäykkä liikutella ja säätää verrattuna kalliimpiin varsiin, ja pelkään että näyttö saattaa alkaa roikkumaan pidemmän käytön jälkeen. Varsinkin mikäli ollaan kantokyvyn ylärajoilla.Käytännössä täysin identtinen verrattuna Gembird MA-DA1-01:n, mutta Gembirdiksi brändätyssä on USB2  ja audioliitännät varren jalustassa.Jolle tarvitse niitä niin suosittelen Gembirdin vastaavan hankkimista.",3,https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=3,fi,positiivinen
