"otsikko","teksti","tahdet","url","kieli","tunne"
"Hyvä ääni","Käyttänyt kaksi viikkoa kuulostaa hyvältä mutta  huonot käyttää. Vaikea ottaa rasiasta eivätkä pysy korvissa","3","https://www.verkkokauppa.com/fi/product/880009/Sony-WF-1000XM5-langattomat-vastamelunappikuulokkeet-musta/reviews?page=4","fi","neutraali"
"Hyvä TV","Hyvä TV,  käyttöönotto ja tutustuminen hidasta, koska minkäänlaista opasta ei pakkauksessa ollut vaan piti hakea ohjeet netistä ja sitten netti auki ja TV auki pläräämistä. . Ja sitten netissä ohjeet,  jotka koskivat myös rinnakkaismallia, eli osin tähän tuotteeseen sopimattomia ohjeita.  Äly-TVssä on niin paljon ominaisuuksia,  että ohjeeton aloittaminen  on takkuamista , edes takas arpomista ja löytämistä.","4","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=14","fi","positiivinen"
"placeholder","Liian kovaa muovia . Ämpärissä oli reikä jo tullessa ja istuin halkesi melko nopeasti ! Surkea tuote , ei olisi pitänyt luottaa halpaan !","1","https://hobbyhall.fi/fi/review/2393/2973#review-10","fi","negatiivinen"
"Vissiin maanantaikappale","Tämä oli kyllä hutiostos. Aivan surkea äänenlaatu ja kaverit ei meinaa kuulla mitään toisessa päässä. Tuulisuoja blokkaa ison osan ääntä pois. En kyllä voi suositella tätä tuotetta","1","https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1","fi","negatiivinen"
"Lämpöpeitto","Varsinainen hikiviltti  menetteleeHinta lastu ihan hyvä","3","https://www.verkkokauppa.com/fi/product/479169/Strome-HB2-lampopeitto/reviews?page=6","fi","neutraali"
"Enemmän häiriötä kuin ääntä...","Mikrofonin äänenlaatu on luokattoman huono. En odottanutkaan mitään erikoista tämän hintaiselta tuotteelta, mutta minulle laatu oli liian huono esimerkiksi nettipuheluita ajatellen. Voi olla että kohdalleni sattui maanantaikappale tästä tuotteesta. Käytin mikkiä yhdessä Asus STRIX SOAR-äänikortin kanssa, joten äänikortista äänenlaadun heikkous ei ainakaan voinut johtua.","1","https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1","fi","negatiivinen"
"Tekee sen mitä laturin pitääkin...","..mutta. Maailman ahnein pulju Apple joutais kyllä tämän paketoimaan yli tonnin puhelimen kylkeen. Eikä tämä mitenkään kummoisen nopsakaan ole OnePlussan 85 Wattiseen tottuneelle.","5","https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3","fi","positiivinen"
"Hyvät ominaisuudet huonolla istuvuudella","Kuulokkeet ovat muuten luokassaan hyvät, mutta surkea istuvuus korvissa pilaa käyttökokemuksen. Napeissa ei ole lainkaan minkäänlaista tukea korvalehteä vasten vaan napin pysyvyys korvassa on täysin vaihdettavien silikoniadapterien varassa. Tämä johtaa siihen että napit putoavat korvista todella helposti.Latauskotelon kannessa on sivusuunnassa hieman klappia joka rikkoo illuusion huippulaatuisesta tuotteesta.","3","https://www.verkkokauppa.com/fi/product/894697/Apple-AirPods-Pro-2-nappikuulokkeet-ja-MagSafe-lataus-kotelo/reviews?page=9","fi","neutraali"
"placeholder","Meillä todella tykätty pääsiäisen yllätysherkku. Todella harvoin saatavilla täällä Tanskassa. Ei kuitenkaan niin tykättyä että maksaisin näin kovan hinnan. Toivottavasti lähikauppaamme tulee tänä vuonnakin, hintaan 20DKK~2,80 eur/kpl - sekin kallis, mutta edullisempi kuin suoraan Fazerilta. Uskomaton hinnoittelu. Perustelut outoja.","3","https://fi.fazer.com/collections/all/products/mignon-52-g-4-pack","fi","neutraali"
"Vanhan telkkarin elvytys hd-aikaan","Helppo asennus ja toimii niin kuin pitää. Tekstitykset oli oletuksena pois päältä, piti asetuksista laittaa päälle","5","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=14","fi","positiivinen"
"Jahas","Toinen pussi vasta vaihdettu ja imuri sammuilee kokoajan, yleensä heti käynnistämisen jälkeen.Vähäisellä käytöllä ollut, niin takuu kerkesi mennä juuri umpeen.  Imuripusseja jäi 10/12 mutta en uskalla samaa merkkiä enään ostaa.","1","https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2","fi","negatiivinen"
"placeholder","Hyvä hinta-laatusuhde. Mukavan pehmeä ja hyvä käytössä. Sopivan ohut ja joustava käytössä.","5","https://www.prisma.fi/tuotteet/100127814/ciraf-lasten-merinovillahaalari-252c3617w8-100127814","fi","positiivinen"
"Edullinen mutta ei siltikään vastinetta rahoille...","Kallistuksen säätö toteutettu tosi surkeasti. Minulla on toinen ihan vastaavalla mekanismilla toteutettu teline, mutta siinä kuitenkin kallistuksen säätö toimii.. Tämä teline on hutera ja säädöt olemattomat. Olisin varmaan palauttanut jos olisin tiennyt etukäteen miten paljon joudun näkemään vaivaa jotta saan valmiin telineen kattoon. Tekemällä itse koko telineen ei varmasti olisi ollut sen suurempi työ kuin tämän kanssa nyt oli.","1","https://www.verkkokauppa.com/fi/product/37732/Deltaco-PRB-3-projektorin-kattoteline-80-980-mm-varsi/reviews?page=1","fi","negatiivinen"
"Kummallinen lahjakortti","Lahjakorttiin oli ladattu pieni summa rahaa, hyvitys yhdestä tuotteesta. Rahaa oli tosi hankala käyttää. Myyjä teki varmaankin 20 minuuttia töitä, että sain maksettua kortilta.Maksoin osan tuotteesta, eli Boblbee Megalopolis Helmet Cargo Net - kuljetusverkosta kortilla, osan käteisellä. Että oli hankalaa!Lahjakortin pitäisi olla kuten mikä tahansa lahjakortti: kun kortilla maksetaan, kortille ladattu rahasumma pienenee sitä mukaa ja korttia voi käyttää niin kauan kuin rahaa riittää.Tuollaisena kuin tuo lahjakortti nyt on, en näe sillä juurikaan käyttöä.","1","https://www.verkkokauppa.com/fi/product/98368/Verkkokauppa-com-lahjakortti/reviews?page=8","fi","negatiivinen"
"placeholder","Hyvä tuote hieno sopi pesuhuonesen","5","https://hobbyhall.fi/fi/review/4412431/5433581#review-10","fi","positiivinen"
"Toinen naarasportti tiukahko","Toinen naarasporteista on normaalia tiukempi. Liittimen saa laittaa voimalla jotta napsahtaa paikalleen.","4","https://www.verkkokauppa.com/fi/product/2354/Goobay-3-5-mm-uros-2-x-3-5-mm-naaras-audioadapteri/reviews?page=1","fi","positiivinen"
"placeholder","Tyylikäs klassikko. Muodossa hyvää ja huonoa: + Mitä parhain muoto astianpesukoneeseen + Tyylikäs - Kallistettaessa valuu pyöreäpohjaista herkemmin.","5","https://www.prisma.fi/tuotteet/100057204/iittala-syva-lautanen-teema-21-cm-valkoinen-100057204","fi","positiivinen"
"placeholder","Olin tyytyväinen tekniikkaan - kaunis, kätevä. Mutta! Laite meni rikki alle vuoden työskentelyn jälkeen!","1","https://hobbyhall.fi/fi/review/593/593#review-10","fi","negatiivinen"
"Hyvä ergonomia, huono teknologia","Muutaman kuukauden käytön perusteella voin todeta laitteen ergonomian olevan hyvällä tolalla. Sen sijaan tekniikkapuoli tuottaa tämän tästä ärräpäitä. Välillä toimii, ja välillä ei toimi. Kirjaimellisesti laite lakkaa kokonaan toimimasta, ja vain virran katkaiseminen laitteen omasta virtakytkimestä, ja taas päälle kytkeminen palauttaa toiminnan. Myös laitteen näppäimien toiminta on epävarmaa. Välillä joutuu napsauttaman useita kertoja, ennenkuin tapahtuu mitään. Vahinko vain, kun laite muuten olisi varsin mukavan oloinen...","2","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=2","fi","negatiivinen"
"placeholder","Fami ja Susu puuttuivat. Sen sijaan laatikossa oli 2 x Kismet ja 2 x Sininen patukka. Melkoinen pettymys, kun juuri ne tärkeimmät puuttuivat. Oliko ihan pakko laittaa tilalle samanlaisia useammat, kun erilaisiakin Fazerilla on?","2","https://fi.fazer.com/collections/all/products/patukkaboksi","fi","negatiivinen"
"placeholder","Tuoteideahan on aivan loistava, mutta hinta on kyllä aivan posketon. Ainoastaan aivan spesiaalilahjaksi tällaisen raaskii tilata, muuten jää kyllä ostamatta. Tilaaminen sinänsä sujui hyvin, tuote tuli nopeasti ja vastasi odotuksia.","2","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"Digi-HD-tallennusta helpolla","Toimiva HD-ratkaisu entisen, tietokoneeseen liitettävän SD-digitv-tikun tilalle. Televisioni (Samsung T24B300) USB-virta riittää hyvin tälle ja muistitikulle, ja tallenteet toimivat tietokoneen playereilla ongelmitta.Plussaa: salaamattomat tallenteet, äänetön tallennus ilman tietokoneen käyttöä tallentavana digiboksina, USB-laturilla käytettäessä voi televisionkin sammuttaa tallennuksen käynnistämisen jälkeen, halpa hinta ominaisuuksiin nähden.Miinusta: tallennus sammuu, jos antennisignaali käy hetken pois. Video jakautuu korkeintaan noin 4 gigatavun paloihin, vaikka tikku olisi NTFS-formaatissa. Tallenne on transport streamia, jonka editointi tietokoneella voi vaatia temppuilua, riippuen käytetystä ohjelmasta.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=16","fi","positiivinen"
"placeholder","parhaat saappaat. Ostin tämän kuukausi sitten ja olen ollut tyytyväinen","5","https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896","fi","positiivinen"
"Digi,digi","Hyvä hinta/laatusuhde. Hoitaa hommansa. guide näppäintä huutaa","3","https://www.verkkokauppa.com/fi/product/929413/Denver-DTB-148-HD-digiboksi-antenniverkkoon/reviews?page=2","fi","neutraali"
"ProCaster LE-40SL702H","Arvellutti, kun paketti oli niin kevyt.  Normi TV:nä Ok. Kuva hyvä, mutta käyttis Android outo ja hidas.","3","https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=5","fi","neutraali"
"Tomiva tuote!","Harrastajakäyttöön sopiva laite, parantamisen varaakin on: laitteen menun suomenkielinen käännös on naurettavan tökerö, filmin/dianpidikkeet on vähän heppoiset, laitteen näyttö saisi olla suurempi/tarkempi, tai sitten mahdollisuus muokata kuvanskannauksen asetuksia parempaan näyttöön/laitteeseen kytkettynä. Skannauksen resoluutio lienee useimmille harrastajille riittävä.","3","https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2","fi","neutraali"
"Pitää koneen paikallaan","Hyvin pitää pyykkikoneen paikallaan lievästi kaltevalla lattialla. Hintakin edullinen.","5","https://www.verkkokauppa.com/fi/product/118553/Kumitassut-pyykinpesukoneelle-4-kpl/reviews?page=3","fi","positiivinen"
"Mökille HD kanavat","Toimiva ratkaisu mökkitelevision muuntamiseksi HD tasolle. Vaatisi vielä antennivahvistimen, mutta kuvanlaatu on ok pienemmälläkin resoluutiolla. Helppo asentaa ja kaukosäätimen käytön oppi nopeasti. Kanavat löytyivät haun avulla. Vielä testissä kadottaako kanavat helposti jos pidempään käyttämättä.  Hintaan nähden oiva ratkaisu ilman suurempia sijoituksia uuteen televisioon.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=1","fi","positiivinen"
"toimiva hiiri","M705-hiirtä on mukava käyttää.Muotoilu on sopiva käden hyvälle asennolle.Hiiri liikkuu eri suuntiin kevyesti ja kursori ohjautuu tarkasti.Vieritysrullan avulla voi nopeasti selata kohteita.","4","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=7","fi","positiivinen"
"placeholder","Boksi jota käytetään päätuotteena Fazer Storen markkinoinnissa on loppuunmyyty 3-4 viikkoa ennen joulua... Verkkokaupassa näin ei pitäisi käydä, varsinkin jos myydään omaa tuotetta.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi","negatiivinen"
"Toimii ok PC:llä","Hyväntuntuinen ja toimiva ohjain. Käytän itse PC:llä, en edes omista konsolia. Toimii hyvin useimmissa Steam-peleissä, mutta jotkut pelit eivät tunnista ohjainta oikealla tavalla ja siksi oletuskontrollit saattavat olla hieman outoja joissain peleissä. Esim. point-and-click-tyylisissä peleissä kursoria ohjataan sitten peukalojoystickeillä. Toiset pelit sitten luulevat tämän olevan joku toinen ohjain ja siksi näppäinten nimet menevät väärin. Hassua. Eli toimii muttei täydellisesti.","4","https://www.verkkokauppa.com/fi/product/647050/Sony-DualSense-peliohjain-valkoinen-PS5/reviews?page=6","fi","positiivinen"
"Kirkas ja tyylikäs mutta herkkä rikkoutumaan","Tyylikäs kotelo mutta meteriaali on turhan herkkä menemään rikki vähän isommasta kolhusta. Etupäässä tämä koskee kotelon pieniä ""koukkuja"". Johtuu osittain myös osien suunnittelusta ja kokoamistyylistä. Paketin mukana tuli jotkut ohjeet joista olisi ehkä saanut käsityksen siitä miten kotelo kasataan ...Suosittelen siinä tapauksessa jos kotelon on tarkotus pysyä jossakin näkyvillä pöydällä ja sitä ei ole tarkoitus siirrellä. Varjeltava kolhuilta. Luovuin käytöstä erään lisäosan takia.","3","https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1","fi","neutraali"
"placeholder","Tilasin isänpäivän yllätykseksi suklaalevyn, mikä toimitettiin jo 26.10 eikä isänpäivän viikolla. Eihän siinä ole mitään järkeä että yllätys tulee 2 viikkoa ennen isänpäivää. Tuollanen pitäs ilmoittaa etusivulla selvästi eikä piilottaa lisätietojen taakse. Huonosti hoidettu tämä Fazer, nyt hieman pelisilmää asioihin! Ei jäänyt hyvää palvelukokemusta!","2","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"placeholder","Räätälöintiteksti ei anna kirjoittaa 300 merkkiä, vaan paljon vähemmän.","1","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"placeholder","Ei ensimmäinen kerta! Minulla on ollut aiemminkin slogi-alushousuja ja olen ollut tyytyväinen niihin. Jos kuuntelen ystäviäni he ovat kertoneet, että reisistä liian tiukat. Minulla ovat toimineet toistaiseksi ja pidän niistä!","4","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"placeholder","Hyvät. Olen ollut tuotteeseen tyytyväinen. Mutta merinovilla tarvitsisi lisäksi jotain keinokuitua. Ajan pyörällä kesät ja talvet. Merinovilla yksistään ei kestä kulutusta, joten takapuoleen on tullut reikiä. Lisäksi merinovilla pitäisi käsitellä koin kestäväksi. Säilytän merinovillahousuja kesällä muovipussissa, joten sinne ei pääse koiperhosia. Kuitenkin, kun otin ne talvella taas esiin pussista, ne olivat täynnä pieniä reikiä. Samoin kävi merinovillaiselle kaulurille. Siihenkin tuli täyteen pieniä reikiä. Olen todella pettynyt koko tuotteeseen.","1","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi","negatiivinen"
"Halvan ja heppoisen oloinen, mutta ajaa asiansa","Keypad ollut reilut pari vuotta käytössä. Toiminut moitteettomasti. Näppäimistö on tosiaan halvan ja aika rimpulan oloinen ja isosormisella vaatii tarkkuutta, että painallukset menevät oikein.Ihmettelen valitusta patterien kestosta. Meillä ei ole ollut mitään ongelmaa patterien keston kanssa. Patterit on vaihdettu vuosittain ja eivät kertaakaan ole ehtineet tyhjäksi asti. Käytämme lithium paristoja laitteessa. Meillä ensisijainen lukon avaustapa on automaattiavaus, mutta päivittäin tulee näppäimistön kautta kuitenkin avattua ovi.Laite on hinnakas ja hintaan nähden voisi toivoa jämäkämpää toteutusta, joskin nykyiselläänkin laite on toimiva.","3","https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1","fi","neutraali"
"placeholder","hyvä istuvuus. miellyttävä ohugt materaalk","4","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"Ei toimi","Taisin ottaa nämä mukaan saadakseni jonkin alennuksen, ilmaisen kuljetuksen, en muista. Kokeilin mielenkiinnolla, eikä tämä laite oikein tee mitään.","1","https://www.verkkokauppa.com/fi/product/670384/Strome-ES229-hygieniatrimmeri/reviews?page=1","fi","negatiivinen"
"Ei parittanut Sonyn Soundbarin kanssa","Ostin vain sen vuoksi, että olisin soitellut vanhoja CD—levyjä kotona kun PS5:ssa homma ei onnistu ja muista soittopeleistä on tullut luovuttua 🤷Ei parittanut Sonyn Soumdbarin kanssa joten palautin kauppaan. Muita toimintoja en edes kokeillutkaan…","1","https://www.verkkokauppa.com/fi/product/717608/Lenco-CD-300-kannettava-CD-MP3-soitin-musta/reviews?page=1","fi","negatiivinen"
"Bluetooth ongelmia","Ottaa satunnaisesti yhteyden ja yhteys pätkii jatkuvasti","2","https://www.verkkokauppa.com/fi/product/645007/Sony-WH-1000XM4-Bluetooth-vastamelukuulokkeet-musta/reviews?page=9","fi","negatiivinen"
"Muutama iso ongelma","Ei toimi vanhemmalla kännykällä. Meidän taloudessa toimii vain yhdellä kännykällä (oneplus 9), koska vaatii käyttöoikeuden hallita bluetooth-laitteiden skannausta. Vanhemmissa laitteissa tätä oikeutta ei saa myönnettyä.Tarinan luomisen jälkeen nalle pitää yhdistää kännykän valikosta uudelleen, jotta tarina valmistuu. Appi näyttää nallen yhdistettynä, vaikka se ei ole. Nalle näkyy myös kahtena bluetooth-laitteena (toisella kuukoke kuvake ja toisella pelkkä bluetooth-kuvake), joista en tiedä vieläkään kumpi pitää olla kytkettynä. Tähän liittyy app:n ilmoitus siitä, että nallen pitää olla yhdistettynä bluetooth airPlay:hin.Nallella voi luoda ilmaiseksi vain 75kpl tarinaa. Tämän jälkeen tarinat maksavat. Joskus ilmoittaa, että poletti käytetään, toisinaan ei. Aina kuitenkin poletti kuluu. Manuaalissa lukee ""Tuotteen osto antaa ostajalle rajoittamattoman käyttöoikeuden perusominaisuuksiin, mukaan lukien omaperäisten tarinoiden luomisen. Räätälöidyt tarinat ovat premium-ominaisuus... sovelluksen kautta voi ostaa..."" Tämä on harhaanjohtavaa, sillä juuri tarinoiden luominen on rajoitettua.Iso pettymys. Appi ei joko toimi tai jos uudemmalla kännykällä toimii, niin jumittaa eikä ilmoita missä vika. Ei pysty käyttämään, kun aina jokin ongelma. Kallis siihen nähden, että hintaa kuuluu vain 75 satua, rahastusta. Plussana Appin suomennokset ovat kuraa. Tietojen tallennusnapissa lukee ""Säästää"".","1","https://www.verkkokauppa.com/fi/product/944260/Play-I-Poe-interaktiivinen-lelu/reviews?page=1","fi","negatiivinen"
"ok","Hintalatusuhde hyvä sopiva koko minulle.lg tuotteita ollut ennenkin","4","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=15","fi","positiivinen"
"Aika kankea, mutta ajaa sinänsä asiansa","Ihan jäpäkkä teline, mutta vaikea saada kiristettyä pöytään niin tiukasti, että oikeasti pystyisi kääntelemään näyttöä. Ylipäänsä kiristysruuvit melko on/off - eli joko pidät telineen staattisesti paikallaan tai työkalujen kanssa säädät sen uuteen asentoon. Joka tapauksessa vapauttaa pöytätilaa, eli ihan ok. Jos nyt ostaisin, niin etsisin kyllä jonkun toisen mallin.","3","https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=3","fi","neutraali"
"Helppoa","Halpa ja hyvä, tuote oli todella helppo ottaa käyttöön. Pienessä paketissa kaikki tarvittava ja ennen kaikkea halpaan hintaa.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=3","fi","positiivinen"
"placeholder","Huono ostos. Koko ei pidä paikkaansa yhtään. Mahdoton arvioida kokoa, koska paketteja ei saa avata, eikä avattua tuotetta voi palauttaa.","1","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","negatiivinen"
"Erinomaiset","Erinomaiset kuulokkeet. Mukavat, hyvä ääni ja muotoilu. Suosittelen ehdottomasti!","5","https://www.verkkokauppa.com/fi/product/894697/Apple-AirPods-Pro-2-nappikuulokkeet-ja-MagSafe-lataus-kotelo/reviews?page=6","fi","positiivinen"
"Pettynyt joululahjan saaja.","Appi tähän on aivan onneton ja maksullinenkin vielä. Kokeiltu kolmella laitteella mutta vanhalla tabletilla toimii jotenkin. Nallehan itsenään toimii ihan perus bluetooth kaiuttimena jotenkin, vaikka äänenlaatu huono ja hiljainen.","1","https://www.verkkokauppa.com/fi/product/944260/Play-I-Poe-interaktiivinen-lelu/reviews?page=1","fi","negatiivinen"
"placeholder","Hyvä kone. Olen ollut tyytyväinen ostokseen","4","https://www.prisma.fi/tuotteet/100228172/gram-astianpesukone-60-cm-om-6210-90t-1-valkoinen-100228172","fi","positiivinen"
"Kumitassut","Aika ohuet, mutta varmaan ne jonkin verran vaimentavat tärinää ja runkoääniä.","4","https://www.verkkokauppa.com/fi/product/118553/Kumitassut-pyykinpesukoneelle-4-kpl/reviews?page=4","fi","positiivinen"
"placeholder","Lämmin peppu. Työskentelen rakennusalalla. Aikaisin aamulla on todella kylmä. Tää auttaa pitämään takapuoleni lämpimänä","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi","positiivinen"
"Aika huono","Tilasin vain katsomalla tähtiä. Laite ei edes toimi kunnolla, kun siis vaikka olisi täynnä vettä, niin sanoo että vesi on loppunut.","2","https://www.verkkokauppa.com/fi/product/790219/Strome-SPS-103T-ilmankostutin-harmaa/reviews?page=1","fi","negatiivinen"
"Keskinkertainen ja painava","Hiiri on kookas ja painava. Vieritysrullan sivuttaistoiminto takeltelee vasemmalle klikattaessa, ja sivuttaiskäyttö vaatii muutenkin turhan paljon voimaa. Ohjelmoitavat näppäimet ovat mukava lisä. Niiden toimintoja voi tallentaa ohjelmakohtaisesti. Muuten aika perushiiri ja laadultaan keskinkertainen.","3","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=2","fi","neutraali"
"Hyvä televisio","Helppo käyttää, helppo ottaa käyttöön. Hyvä ja helppokäyttöinen kaukosäädin.","5","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=7","fi","positiivinen"
"Huonot näppäimet","Muuten laadukkaalta vaikuttava hiiri, mutta hiiren näppäimet jäävät toisiinsa pahasti jumiin, jos tarvitsee molempia painaa samanaikaisesti. Ihan peruskäyttöön käypä, mutta parempia löytyy halvemmalla.","2","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=5","fi","negatiivinen"
"placeholder","Sloggeissa on kiva olla. Olen käyttänyt vuosia sloggeja ja niiden materiaali on pehmeää ja miellyttävää. Lisäksi kestävät pesuja hyvin!","5","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"Toimii 28"" näytön kanssa","Toimii hyvin 28"" näytön kanssa. En käytä USB- tai ääniliittimiä, joten ne jäivät turhina roikkumaan pöydän alle. Jäykkyydet oli säädetty kokolailla sopiviksi näytön painolle, muuten olisi jotain työkalua pitänyt käyttää.Vastinetta hinnalle on, mutta kun lukee aikaisemmista arvosteluista tuotteen olleen huomattavassa alennuksessa, niin harmittaahan se hieman.","5","https://www.verkkokauppa.com/fi/product/385100/Mozi-Display-Desk-Mount-poytateline-naytolle/reviews?page=3","fi","positiivinen"
"Ok mökille","Mökki telkkariksi ok mutta todella hidas käyttöjärjestelmä","2","https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=1","fi","negatiivinen"
"Napppikuulokkeet","Ei oikein vakuuttanut. Kaulan ympäri menevä johto aavistuksen lyhyt. Minun kappaleeni meni palautukseen, joka hoituikin mutkattomasti.Laite toimi ja yhteys tuli kun oli latauslaitteessa, mutta kun irroitin latauksesta, niin yhteyttä ei saanut muodostettua. No hintakin oli valikoiman alapäästä, että tälleen.","2","https://www.verkkokauppa.com/fi/product/390716/Koss-BT190i-Bluetooth-nappikuulokkeet-musta/reviews?page=1","fi","negatiivinen"
"placeholder","Tämän kokoiseen pakkaukseen kuuluisi edes jonkinlainen kantokahva.","3","https://hobbyhall.fi/fi/review/33473/48508#review-10","fi","neutraali"
"Koristeeksi sopiva","Koristeukuleleksi ihan käypänen. Vireessä ei pysy millään.","3","https://www.verkkokauppa.com/fi/product/454778/Kisai-Maika-i-U150-sopraano-ukulele-sunburst/reviews?page=2","fi","neutraali"
"Ihan ookoo","Itsellä tatit alkaa harhailemaan noin vuoden käytön jälkeen, liekö tuotteessa tai pelaajassa ongelma. Muuten hyvä. Akun kesto vuoden jälkeen alentunut merkittävästi, kahden vuoden jälkeen kestää ihan max 3h ennen kuin tarvitsee taas latailla.","4","https://www.verkkokauppa.com/fi/product/647050/Sony-DualSense-peliohjain-valkoinen-PS5/reviews?page=1","fi","positiivinen"
"Todella huono osto!","Kaunis ulkonäkö ja hyvä väri valikoima. Muuten ei vastannut odotuksia. Vesisäiliön täyttö hankalaa ja mitta-asteikko epäselvä.  Virtanappi vaatii voimaa ja on tunnoton. Pahinta kuitenkin että ei valmista riittävän kuumaa kahvia. Paljon erilaisia toimintoja mutta kahvin lämpötilaa ei saa säädettyä.  Käyttämättä jäi.","2","https://www.verkkokauppa.com/fi/product/554986/Smeg-DCF02SSEU-kahvinkeitin-harjattu-teras/reviews?page=2","fi","negatiivinen"
"Lelumaiset materiaalit","Tosi kevyt ja muovinen, kaukosäädintä myöten. Olen pettynyt kuvanlaatuun. Olen kokeillut säätää sitä monin eri tavoin mutta musta alueet ovat tosi pikseliset ja kasvot oranssisävyisiä.","3","https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=7","fi","neutraali"
"Edullinen tapa päivittää televisiota","Mökki-TV:ssä ei ollut antennipuolen hd-valmiutta, joten tämä oli edullinen tapa jatkaa muuten hyvin toimivan telkkarin käyttöikää. Käyttöönotto helppo ja kätevästi virtakin tuli tv:n omasta usb-liittimestä, joten ei tarvinut erillisiä virtalähteitä.Itse käytön kannalta ei ehkä kaikkein helpoin (esim. ohjelmaoppaan käyttö on jotenkin sekavaa), mutta ainakin satunnaiseen käyttöön riittää.Kaukosäädin hieman heppoisen oloinen, mutta eipä tuohon hintaan kauheita voi toivoa.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=16","fi","positiivinen"
"Kumitassut ei estä koneen liikkumista","Täydensin Electrolux pesukoneostosta koneen alakulmiin asennettavilla kumitassuilla, jotta pesukone pysyisi paikallaan linkouksen aikana. Ei mitään vaikutusta, kone liikkui linkouksen aikana. Turha ostos.","1","https://www.verkkokauppa.com/fi/product/118553/Kumitassut-pyykinpesukoneelle-4-kpl/reviews?page=5","fi","negatiivinen"
"placeholder","Tuolla hintaa pitäisi saada oikeasti suunnitella oma kääre, eikä vain paperi suklaalevyn ympärille. Pettynyt.","3","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","neutraali"
