otsikko,teksti,tahdet,url,kieli
placeholder,"Hyvät unet. Ostin tuotteen kesällä, kun muutin uuteen asuntoon ja ilta-aurinko paistaa makkariin. Verhot auttavat pitämään makuuhuoneen ilman sopivan viileänä ja pimeässä huoneessa uni tulee nopeammin.",5,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Hyvät verhot. Täysin pimentävät verhot!,4,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Toimii! Verho pitää valon ja lämmön ulkona kun on kuuma ja toimii viileällä ilmalla myös tilan lämmittimenä. Verhot ovat tyylikkäät ja ryhdikkäät. Maksavat itsensä takaisin ajan kanssa kun värikin on ajaton.,5,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,"Hyvä väri ja pintamateriaali, heikko työnlaatu. Hyvä väri ja pintamateriaali on kaunis ja pehmeä, mutta heikosti ommeltu ja mitat vaihtelevat. Työn laatu surkea.",2,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,"Yllättävän toimiva! Verhon saa mukavasti sivuun, vaikka on jäykempää kangasta kuin mitä etsin. Olen ollut tyytyväinen.",4,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Pimentää hyvin. Olen ollut tyytyväinen.. teini sai huoneensa pimennettyä.,4,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Pimetää hyvin. Ostin tuotteen kuukausi sitten ja pimentää hyvin huoneen.,5,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Hyvä verho. Oli sitä mitä lupasi.,5,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,"Verhot. Ostin verhot muutama kuukausi sitten, ja olen ollut erittäin tyytyväinen! Todellakin hintansa arvoinen.",5,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Pimennysverhot. Ostin pimennysverhot reilu kuukausi sitten. Hyvät verhot. Ainoastaan pakkauksesta johtuvat rypyt oli hankala saada kokonaan pois.,3,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,Todella pimentävä. Verhot ovat erittäin hyvin pimentävät. Olemme olleet kaikin puolin tyytyväisiä hinta-laatusuhteeseen.,4,https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459,fi
placeholder,"Mukava seurapeli. Hyvä peli,paitsi kun innokkaasti pelaa,niin kysymykset menee aika nopeesti läpi. Mutta saahan siihen lisäkysymyksiä ostettua. Ja sama peli oli toisessa kaupassa monta euroo halvempi,kun Prismassa.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Monipuolinen ja mukaansatempaava peli. Pelattiin useita kertoja mökkilomalla. Hyvä peli. Aina ei samat tyypit voita!,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hauska peli illanistujaisiin. Peli on oikein mainio, mutta Prisman hinta oli melko suolainen. Tämän huomasin pelin jo ostettuani.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Loistava peli. Erittäin hauska peli pienemmillä tai isommilla porukoilla, samalla opettavainen.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Kätevä ja mukava. Loistava peli matkalle mukaan otettavaksi, kysymykset monipuolisia ja armollisia",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hauska ja viihdyttävä. Ostin kuukausi sitten ajanvietteeksi kesämökille. Kaikki tykättiin kovasti, monipuolinen ja jokainen pääsi loistamaan tiedoillaan jollakin osa-alueella.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä peli perheelle. Vaihtelevat kysymykset joten kaikilla mahdollisuus pärjätä. Pisteiden merkintä hieman hankala, joten itse käytämme paperia ja kynää. Myös itse pelilaatikon avaaminen ja sulkeminen kysymyskorttia vaihdettaessa voisi olla helpompaa.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Loistava peli. Hauska ja viihteellinen peli. Voi pelata vaikka matkalla. Ei pelilaudan levitystä, eikä nopan etsimistä. Olen suositellut muillekin. Korttikannen toimivuuteen olisi tuotekehittelyssä vielä tekemistä.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Aivan huippu peli! Ollut jo vuoden alusta asti kovalla käytöllä. Todella koukuttava peli joka kulkee kätevästi mukana pakkauksen/toteutuksen ansiosta. Lisäkysymykset ovat myös hieno homma päivityksen kannalta.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Perheen yhteistä aikaa. Tämä peli koukuttaa. Vielä yksi kierros ja vielä yksi.. Tässä voi pärjätä tuurillakin. Kysymyksiä on laidasta laitaan, tosi vaikeitakin. Ja tähän saa lisäkysymyksiäkin ostettua! Meillä on tykätty todella paljon ja pelattu monta kertaa. Junareissullekin otetaan mukaan.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hieno peli! Olen ollut tyytyväinen. Ehkä integroitu timer (aika) olisi parannusehdotuksena kehittäjälle.,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hauskaa ohjelmaa esim. illanistujaisiin. Ostin tämän Smart10-pelin lahjaksi. Olen itse pelannut kaverin peliä junamatkalla. Matka taittui tosi nopeasti ja peli koukutti minut kerrasta!,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Nappivalinta. Sopivasti tietoa ja riskin ottoa. Monesti luulee tietävänsä ja lopulta riskin kautta nollan pisteen kierros.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä seurapeli! Mahtava peli, jota myös kaikki ystäväni ovat tykänneet pelata.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Huippupeli! Simppeli ja viihdyttävä peli, jossa pitää tietää ja taktikoidakin",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Loistava keksintö. Ostin tämän pelin pelattuani sitä kerran aikaisemmin kaverillani. Aivan loistava ja hyvä kun löysin sen prismasta.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Kiva seurapeli. Tietopeli jossa aevaamallakin voi pärjätä.,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Mukavaa vaihtelua perinteisille tietovisoille. Peli tarjoaa mukavaa vaihtelua perinteisille tietovisoille ja on helppo pelata esimerkiksi illanistujaisissa. Kysymykset ovat monipuolisia.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Nuoriso viihtyy. Ostin lapselleni 22v koska on ollut jo joululahjalistassa. Jäätiin silloin ilman suuren kysynnän vuoksi.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Smart 10. Viimeisen päälle ajanvietettä! 5/5 ostos lautapeli-ihmisille. Kysymyskorttien vaihto vaatii hiukan sorminäppäryyttä.,1,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä peli! Ostin lahjaksi kyseisen pelin, lahjan saaja oli tyytyväinen! Olen itse myös pelannut tykkään kyllä.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mainiota ajanvietettä! Käy monen ikäisille, moneen paikkaan ja moneen aikaan.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Monipuolisia kysymyksiä. Pelasimme aikaisemmin tyttären luona ja nyt ostimme myös itsellemme pelin,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Loistavaa ajanvietettä. Kiva peli. Sopii automatkoillekin kun kaikkien ei tarvitse asettautua pelilaudan äärelle vaan peli kiertää sylistä syliin.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Monipuoliset aihealueet. Kaikille löytynyt jokin mieluinen/helppo aihealue,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Mukaansa tempaava. Smart10 peli on loistava seurapeli. Kysymyksiä löytyy kaikille. Sopii niin kaksin pelattavaksi kuin useammallekin henkilölle. Pienen koon vuoksi kätevä ottaa myös matkalle mukaan.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Aivan loistava seurapeli. Peli on ihan superhauska ja tarpeeksi nopeatempoinen. Mukava illanviettoon oleva peli seurassa. Ostan lisäkortteja ehdottomasti.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Kokonaisuutena hyvä peli. Ollut erittäin hyvä ja hauska peli. Ainoa miinus, siitä että kysymysten määrä on aika rajallinen ja pienemmässä porukassa kaikki kysymykset on pelattu läpi suhteellisen nopeasti.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hieno peli. On ollut suosittu illanvietoissa. Ainut huono puoli on, että seuraavana päivänä väsyttää, kun unet jää vähäisiksi...",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Koukuttava tietovisa. Tämä peli on niin koukuttava! Aihealueita on monenlaisia ja pisteitä voi saada myös arvaamalla ja riskinotolla.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä ja kehittävä peli! Ostin pelin reilu kuukausi sitten ja sen jälkeen peliä on pelattu aktiivisesti. Lisäkysymyksiäkin on ostettu ja toivoisin, että niitäkin löytyisi Prismasta, mutta ei löydy ja ne olen joutunut ostamaan muualta. Toivottavasti niitä löytyisi tulevaisuudessa myös Prismasta.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Huippu! Ihan huippupeli! Pelaillaan tätä usein miehen kanssa kaksin, kun lapset ovat menneet nukkumaan. Kätevä ottaa myös reissuun mukaan. Kivaa ajanvietettä.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Toisenlainen tietovisa. Hauska tapa pelata porukalla tietopeliä! Ollaan pelattu joukkueittain isommallakin porukalla.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hyvä peli. Erinomainen peli hyvällä twistillä perus tietovisoihin verrattuna. Kysymyksiä voisi olla enemmän,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hauska seurapeli. Koko perheen hauska tietovisa. Sopii yläkouluikäisestä ylöspäin.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Kiva peli! Loistava koko perheen peli,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä,hauska , hyödyllinen. Peli on kokonsa vuoksi helppo ottaa matkoille. Se on hauskaa ja yleissivistystä, sekä nippelitietoa antavaa ja testaava ajanvietettä.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Loistava tietovisailu. Tätä jaksaa pelata niin pienemmällä kuin isommallakin porukalla. Loistavia kysymyksiä. Ei aina niin perinteisiä.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä konsepti mutta liian vähän kysymyksiä. Ostin Smart10 pelin koska tykkään kehittää itseäni ja yleissivistys on kiinnostavaa. Pelaamme usein puolisoni kanssa kyseistä peliä iltaisin ja viikonloppuisin tuntikausia. Kysymykset on käyty useita kertoja läpi, mutta onneksi lisäkysymyksiä voi ostaa lisää. Meille lisäkysymyksiä jo useampi paketti onkin eksynyt. Kehitys ideana voisi olla pelin vienti älylaitteelle ja hyödyntää televisiota pelin seurantaan. Olisi helppo päivittää lisää kysymyksiä ja valmistus ei tuottaisi samaan tapaan muovijätettä.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mukaansa tempaava. Sopii kaiken tasoiselle, eli mukavaa yhdessäoloa.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hauska seurapeli! Tämä on tosi hauskaa illanvietettä ystävien kanssa. Pieni ja kompakti koko mikä mahtuu helposti mukaan ja saatavilla paljon uusia kysymyksiä.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Smart10 tietopeli. Koko perhe ollaan tykätty tästä pelistä. On hyvää ajanvietettä eri kokoisille seurueille ja kätevä ottaa reissuunkin mukaan,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mahtavat kysymykset! Loistava seurapeli. Miinuksena ainoastaan pisteiden ""pyöritys"" systeemin ""hataruus"".",1,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Todella kiva tietovisailu! Uudenlainen tapa tietovisailla! Jokainen kenen kanssa on pelattu, on ollut riemuissaan tästä pelistä.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Todella viihdyttävä peli. Tämä on jo toinen ostettu peli. Vanhemmat ja lapset tykkäävät. Voitonhaluisetkin tykkäävät.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mukavaa ajanvietettä. Tosi kiva tietokilpailupeli! Tähän on saatavilla myös lisäkysymyksiä, joten ei kysymykset ihan heti lopu :)",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"koukuttava tietopeli. Todella "" koukuttava "" koko perheen tietovisapeli. Monipuoliset kysymykset.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Suosikkiseurapeli. Kun pelasimme sitä ensimmäisen kerran ystävillä, halusimme ostaa sen myös itselle",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Koukuttaa. Jouluna pelattiin monena päivänä äkkiä kului 3tuntia,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Mahtava seurapeli. Olemme olleet erittäin tyytyväisiä Smart10- peliin. Aivan mahtava tietopeli illanistujaisiin tai milooin hyvänsä. Tarinaa riiittää.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Tiukkaa vääntöä! Ostettiin pikkujoululahjana perheelle. On tullut todistettua oma ja muiden tietämättömyys (heh!), mutta ilmeisesti jokin sivistystaso kuitenkin löytyy. Puolisokin on ihan fiksu tyyppi!",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Loistava ajanvietepeli! Ostin tämän isänpäivälahjaksi isälle. Tästä on ollut paljon iloa tylsiin iltoihin. Mukava ajanvietepeli perheen/ystävien kanssa.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mahtava seurapeli. Jännittävä seurapeli, jossa myös oppii uutta nippelitietoa!",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Erinomainen peli. Erinomainen peli myös mukaan reissuun,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Kompaktin kokoinen tietovisapeli. Ostin kyseisen pelin rakastuttuani siihen kaverin peli-illassa. Peli on osoittautunut erittäin käteväksi ajanvietteeksi. Pelin kompaktista koosta on sekä hyötyä että haittaa, sillä sitä on helppo kuljettaa mukana esimerkiksi pitkillä juna, bussi tai automatkoilla, mutta suuremman lössin kanssa saattaa pelin ""pienehkö"" koko tuottaa vaikeuksia. Tosin pelissä on vuorot joten tämäkään ei varsinaisesti ole ongelma. Mahtava peli siltäkin osin että siivoilulta säästyy sillä pelissä ei kerätä nappuloita tai muuta vastaavaa.",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mukava peli. Peli on kiinnostava, mutta uusia kysymyskortteja joutuu hankkimaan, kun uudelleenkäyttö ei ole oikein mahdollista.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Loistavaa ajanvietettä syyslomaviikolla. Patikointipäivän kruunasi Smart 10 ennen nukkumaan menoa! 10/10,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Helppo pelata. Erilaisia aihealueita, toiset tuttuja toiset ei. Kivempi pelata isommilla porukalla. Pisteenlaskurit kulmissa ei oikein toimi, pääsevät pyörimään itsekseen.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Monipuoliset kysymykset. Olen tyytyväinen peliin. Hinta oli tosin n. 5 euroa kalliimpi kuin Suomalaisessa kirjakaupassa.,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Smart 10. Viihdyttävä visailu, jota voi pelata kaksinkin. Yksi nappula vähän löysä, mutta muuten ihan super",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Erilainen tietopeli. Ostin 15-v pojalle lahjaksi kuukausi sitten. Paljon on pelattu, kohta kysymykset käyty läpi (Onneksi voi ostaa lisäkysymyksiä). Tosi tykätty tietopeli meillä! Pelialustan pistelaskunappulat eivät pysy meillä paikoillaan, joten ollaan laskettu pisteet paperille! Jos hakee tietopeliä, niin vahva suositus tälle!",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Paras seurapeli. Ihan superia ajanvietettä perheen tai ystävien kesken!,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mukaansatempaava peli. Pelasin ensimmäisen kerran peliä tuttavien mökilla ja tämä oli pakko saada omaksi. Simppeli, mukaansatempaava ja kätevän kokoinen otettavaksi mukaan mökille ta minne vaan",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hauska ja yksinkertainen peli! Helppo oppia, sillä säännöt ovat yksinkertaiset. Sopii hyvin pelattavaksi yksilöiden tai joukkueiden välillä. Ei vaadi erillistä pelitilaa, kuten pöytää tai muuta, minkä ympärille pelaajien tulisi ryhmittyä. Helppo ottaa mukaan reissuun tms.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hieno visailupeli. Olen ollut hyvin tyytyväinen peliin ja kiekot on kaikki jo käytetty. Harmi, ettei Jumbon Prismassa ole lisäkortteja peliin,",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,smart10. hauska ryhmäpeli haastavin kysymyksin,3,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Älypeli. Ostimme tämän pelin kuukausi sitten suositusten perusteella. Haastava, yleistietoa vaativa, mutta hyvä ajanviete peli!",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Mahtava peli. Upea, koko perheen peli!",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Kompakti tietovisapeli. Peli toimii kivasti eri-ikäisten kanssa, menee pieneen tilaan ja kulkee kivasti mukana. Kysymykset ovat tosi monipuolisia.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Hieno erilainen tietovisa. Hyvä seurapeli ja mielenkiintoinen tapa kysyä tietovisakysymyksiä. Kortit tosin loppuu nopeasti mutta onneksi lisäosia on saatavilla. Itse kehikon luukku voisi olla suunniteltu hieman käytännöllisemmäksi.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Loistava peli! Ostin tämän vähän aikaa sitten ja loistava tietovisapeli, jota voi pelata pariskunta tai isommalla kaveriporukalla. Välttämättä tietoa ei tarvi. Arvauksillakin voi pärjätä!",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Huippupeli. Erittäin hauska ja mielenkiintoinen peli! Odotan koska tulee lisäkysymyksiä!,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä seurapeli. Pelaamme tätä eri kokoonpanoissa silloin tällöin, kun vietämme yhteistä aikaa oerheen tai ystävien kesken. Fonttikoko voisi olls seniori-ikäiselle vähän suurempi. Kysymykset monipuolisia.",4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Kiva peli. Mielenkiintoinen ja hauska seurapeli illanistujaisiin.,4,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Hyvä matkatietovisa. Monipuolinen, suhteellisen vaikeita kysymyksiä sisältävä tietovisailu joka sopii matkoille, erilaisiin seurueisiin ja erilaisiin tilanteisiin.",3,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Innostava peli. Pelasin tätä peliä ystävieni kanssa yli vuosi sitten ja päätin hankkia oman perheeseemme. Tämä on niin niin hauska, innostava, viihdyttävä seurapeli läpi sukupolvien. Tämä nerokkaasti suunniteltu, kun osallistaa koko jengin .",5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Pettymys. Ostin pelin prismasta ja kaikki näytti hyvältä siihen asti kunnes avasin pelin, jonka sisältä paljastui ruotsinkieliset pelikortit!!! Kansi ja ohje olivat sentään suomeksi.",1,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Tylsääkin tylsempi! Sain lahjaksi tämän pelin, itse en olisi tylsän ulkonäön perusteella edes ostanut peliä. Muut tietopelit hakkaavat tämän 6-0. Vaikka peli on pieni, en suosittele edes matkapeliksi, samat kysymykset toistuvat luvattoman pian, joten pelaaminen käy todella tylsäksi todella nopeasti. Toki voi tuhlata rahansa lisäkysymyksiin, mutta miksi, kun tarjolla on muita paljon parempiakin pelejä.",1,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,Viihdyttävä. Aivan loistava peli aikuisten illan viettoon! Miksei myös koko perheelle jos isompia lapsia.,5,https://www.prisma.fi/tuotteet/100145505/peliko-tietovisapeli-smart10-100145505,fi
placeholder,"Surkein silikaattihiekka. Käytin aiemmin Rainbow valkoisia rakeita, vaihtotarve n. kolme viikkoa. Tämä ns. ""laatutuote"" alkaa haista jo alle viikon käyttöä ja kun vaihtaa hiekat pohja täynnä imetymätöntä virtsaa. Umpisurkea imukyky ja hajunsidonta kyky. En suosittele kenellekään. Harmi että rainbow poistunut valikoimasta. Hinnannousukin keväästä tällä bf tuotteella yli 100%",1,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Ainu hiekka mihin kissani suostuu menemään. Jatkuvassa käytössä ja on ollut vaikeuksia välillä saada hiekkaa,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Paras. Helppo pitää laatikko siistinä, sitoo hajut hyvin. Hinta noussut viime aikoina liikaa!",4,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Paras ikinä ostamani kissanhiekka. Ei kulje kissan tassuissa pois laatikosta, pitää hajut poissa ja sitoo kosteuden. Tosi näppärä käytössä.",5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Paras kissanhiekka. Parasta laatua kisuille.,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Helppo hiekka. Olemme siirtyneet tähän kristallihiekkaan, sillä meillä on kolme kissaa, ja tämä on vaivattomin hiekka. Laatikosta siivotaan ainoastaan ulosteet. Virtsa imeytyy kiteisiin, ja haihtuu, eli pissapaakkuja ei synny. Ainoa miinus on hinta, joka tuntuu nyt nousevan rajusti! Muutamassa viikossa 10l säkin hinta noussut 5e!",4,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Hajuton ja kestää lähes kuukauden yhdellä kissalla. Olen ollut uskollinen kristallihiekan ostaja jo yli vuosikymmmenen; pitää minkä lupaa ja best friend on luottotuote,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Toimii. Toimii meidän kissoilla ja pitävät siitä. Pisaavat ja ulostavat siihen.,4,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Ehdottomasti paras. Riittoisa käytössä, ei hajuhaittoja, jo vuosia käytössä tämä tuote kun on kaksi aikuista sisä kissaa.",5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Parasta mitä meidän kissoille on ostettu. Siinä ei ole mitään huonoa. Ainoastaan sitä ei ole saatavana prismasta. Kolme kertaa on käyty katsomassa ja laarit on tyhjänä.,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Loistava hinta/laatusuhde. Erittäin hyvä ja edullinen kissanhiekka. Riittoisa ja sitoo hajut tehokkaasti.,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Meidän kissojemme suosikki. Toimiva hiekka, ei kulkeudu tassuissa, kevyt kantaa. Liian usein loppu Prismasta.",4,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,"Vaikuttaa ihan hyvältä valinnalta. Kokeillaan tätä ensimmäistä kertaa, alku ainakin vaikuttaa lupaavalta.",4,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
placeholder,Loistava tuote. Tyytyväinen tuotteeseen.,5,https://www.prisma.fi/tuotteet/100007341/best-friend-fresh-easy-kissanhiekka-10l-100007341,fi
